lead_id,lead_time,first_response_time,response_time_mins,lead_source,sales_rep,ordered
LEAD_009236,2025-12-09 00:27:21.715642,2025-12-09 00:49:29.025682,22.1,Website Form,Rep_05,0
LEAD_000110,2025-12-09 01:06:31.143115,2025-12-09 03:13:54.731597,127.4,Dealer Referral,Rep_02,0
LEAD_000152,2025-12-09 01:06:36.651398,2025-12-09 01:28:57.789652,22.4,Website Form,Rep_07,0
LEAD_002680,2025-12-09 01:16:35.790981,2025-12-09 08:17:21.945671,420.8,Phone Call,Rep_07,1
LEAD_007221,2025-12-09 01:22:11.297577,2025-12-09 01:31:00.805523,8.8,Third Party Lead,Rep_07,1
LEAD_008076,2025-12-09 01:40:57.168796,2025-12-09 02:15:23.134538,34.4,Website Form,Rep_11,0
LEAD_000331,2025-12-09 02:06:08.308354,2025-12-09 02:13:20.150598,7.2,Website Form,Rep_11,0
LEAD_003749,2025-12-09 02:07:18.211498,2025-12-09 02:15:00.314023,7.7,Website Form,Rep_04,0
LEAD_004978,2025-12-09 02:11:21.784346,2025-12-09 02:26:48.891006,15.5,Website Form,Rep_02,0
LEAD_000104,2025-12-09 02:17:50.706213,2025-12-09 03:04:51.367751,47.0,Phone Call,Rep_09,0
LEAD_005627,2025-12-09 02:27:39.076753,2025-12-09 04:32:57.569124,125.3,Website Form,Rep_05,0
LEAD_007913,2025-12-09 02:45:52.067722,2025-12-09 03:50:49.273087,65.0,Phone Call,Rep_08,0
LEAD_008969,2025-12-09 03:02:52.663898,2025-12-09 05:18:01.387915,135.1,Phone Call,Rep_07,0
LEAD_002023,2025-12-09 03:15:32.223245,2025-12-09 11:15:32.223245,480.0,Third Party Lead,Rep_08,0
LEAD_005715,2025-12-09 03:16:27.102504,2025-12-09 03:30:44.609650,14.3,Walk-in,Rep_07,0
LEAD_006069,2025-12-09 03:50:47.359826,2025-12-09 04:09:23.448013,18.6,Website Form,Rep_10,0
LEAD_006935,2025-12-09 03:54:07.039738,2025-12-09 05:02:20.884359,68.2,Third Party Lead,Rep_10,0
LEAD_001441,2025-12-09 04:13:20.018843,2025-12-09 04:40:44.895350,27.4,Third Party Lead,Rep_07,0
LEAD_008088,2025-12-09 04:39:08.677203,2025-12-09 12:39:08.677203,480.0,Walk-in,Rep_01,0
LEAD_002725,2025-12-09 04:41:19.145047,2025-12-09 04:46:05.848651,4.8,Website Form,Rep_09,0
LEAD_007577,2025-12-09 05:01:34.710860,2025-12-09 09:34:54.985787,273.3,Phone Call,Rep_10,1
LEAD_002572,2025-12-09 05:05:24.090987,2025-12-09 05:44:00.921391,38.6,Third Party Lead,Rep_04,0
LEAD_000329,2025-12-09 05:10:12.664085,2025-12-09 06:22:20.713227,72.1,Website Form,Rep_05,0
LEAD_001325,2025-12-09 05:15:07.195291,2025-12-09 05:43:36.828536,28.5,Third Party Lead,Rep_02,0
LEAD_005302,2025-12-09 05:16:32.590005,2025-12-09 05:24:05.010950,7.5,Dealer Referral,Rep_05,0
LEAD_002894,2025-12-09 05:23:07.735140,2025-12-09 06:13:45.870562,50.6,Walk-in,Rep_07,0
LEAD_009163,2025-12-09 05:26:36.860314,2025-12-09 06:00:53.998368,34.3,Walk-in,Rep_11,1
LEAD_002650,2025-12-09 05:33:36.070130,2025-12-09 07:29:07.227161,115.5,Phone Call,Rep_01,0
LEAD_009229,2025-12-09 05:40:02.741284,2025-12-09 05:44:49.996473,4.8,Website Form,Rep_08,1
LEAD_004326,2025-12-09 05:47:20.406596,2025-12-09 05:55:21.390706,8.0,Third Party Lead,Rep_12,0
LEAD_000043,2025-12-09 05:49:13.753913,2025-12-09 05:59:16.875834,10.1,Dealer Referral,Rep_12,1
LEAD_002008,2025-12-09 05:53:18.752995,2025-12-09 06:12:40.215437,19.4,Walk-in,Rep_10,0
LEAD_002980,2025-12-09 05:58:49.313796,2025-12-09 06:53:40.628595,54.9,Third Party Lead,Rep_11,0
LEAD_000672,2025-12-09 06:03:25.435750,2025-12-09 08:08:21.498781,124.9,Third Party Lead,Rep_07,0
LEAD_008532,2025-12-09 06:04:36.440344,2025-12-09 06:43:39.387041,39.0,Dealer Referral,Rep_06,0
LEAD_002342,2025-12-09 06:19:29.716008,2025-12-09 06:21:08.865277,1.7,Dealer Referral,Rep_07,0
LEAD_002453,2025-12-09 06:22:42.929441,2025-12-09 07:49:29.040329,86.8,Phone Call,Rep_10,0
LEAD_004248,2025-12-09 06:29:47.863263,2025-12-09 06:39:51.634423,10.1,Website Form,Rep_06,0
LEAD_004233,2025-12-09 06:31:05.769590,2025-12-09 06:40:07.140140,9.0,Website Form,Rep_08,0
LEAD_008569,2025-12-09 06:38:00.560214,2025-12-09 07:57:53.068502,79.9,Website Form,Rep_06,0
LEAD_000559,2025-12-09 06:47:02.228954,2025-12-09 11:29:18.816650,282.3,Walk-in,Rep_03,0
LEAD_001864,2025-12-09 06:51:43.964021,2025-12-09 07:31:40.695543,39.9,Phone Call,Rep_03,0
LEAD_007470,2025-12-09 06:56:43.517198,2025-12-09 07:19:44.810324,23.0,Website Form,Rep_08,0
LEAD_009225,2025-12-09 07:04:24.836171,2025-12-09 08:34:39.747313,90.2,Third Party Lead,Rep_06,0
LEAD_007166,2025-12-09 07:18:15.246391,2025-12-09 07:24:30.906307,6.3,Dealer Referral,Rep_02,0
LEAD_004383,2025-12-09 07:27:41.501677,2025-12-09 08:43:40.432034,76.0,Phone Call,Rep_09,0
LEAD_000372,2025-12-09 07:35:38.338276,2025-12-09 07:55:16.352922,19.6,Dealer Referral,Rep_06,0
LEAD_006992,2025-12-09 07:57:42.562673,2025-12-09 08:38:29.505005,40.8,Website Form,Rep_08,0
LEAD_002536,2025-12-09 08:02:23.103043,2025-12-09 14:05:09.271509,362.8,Third Party Lead,Rep_09,0
LEAD_007484,2025-12-09 08:03:28.464503,2025-12-09 08:11:06.265492,7.6,Phone Call,Rep_03,0
LEAD_003588,2025-12-09 08:10:52.721010,2025-12-09 08:38:13.797934,27.4,Walk-in,Rep_05,0
LEAD_003105,2025-12-09 08:13:43.709799,2025-12-09 08:32:04.563326,18.3,Website Form,Rep_11,0
LEAD_009212,2025-12-09 08:15:19.310484,2025-12-09 08:40:50.093297,25.5,Third Party Lead,Rep_02,0
LEAD_001924,2025-12-09 08:28:04.488508,2025-12-09 08:32:44.332171,4.7,Website Form,Rep_08,0
LEAD_003530,2025-12-09 08:37:36.105527,2025-12-09 08:43:24.450571,5.8,Website Form,Rep_05,0
LEAD_006399,2025-12-09 09:13:41.757943,2025-12-09 16:13:15.602836,419.6,Website Form,Rep_01,0
LEAD_008371,2025-12-09 09:16:25.886673,2025-12-09 09:50:52.997767,34.5,Website Form,Rep_12,0
LEAD_003300,2025-12-09 09:17:51.039337,2025-12-09 09:32:12.314442,14.4,Third Party Lead,Rep_09,0
LEAD_008005,2025-12-09 09:19:48.788619,2025-12-09 13:09:51.396672,230.0,Phone Call,Rep_11,0
LEAD_001011,2025-12-09 09:32:55.620952,2025-12-09 09:59:40.284178,26.7,Website Form,Rep_12,0
LEAD_003256,2025-12-09 09:41:35.838072,2025-12-09 11:39:53.366076,118.3,Website Form,Rep_05,0
LEAD_009206,2025-12-09 09:50:33.798731,2025-12-09 09:53:42.285959,3.1,Dealer Referral,Rep_11,0
LEAD_005293,2025-12-09 10:00:45.618972,2025-12-09 10:14:06.678479,13.4,Dealer Referral,Rep_03,0
LEAD_007732,2025-12-09 10:03:05.698588,2025-12-09 12:15:36.668548,132.5,Website Form,Rep_10,0
LEAD_004800,2025-12-09 10:03:50.599108,2025-12-09 10:09:08.135710,5.3,Phone Call,Rep_04,0
LEAD_009222,2025-12-09 10:04:50.289125,2025-12-09 10:18:24.813819,13.6,Phone Call,Rep_07,0
LEAD_007268,2025-12-09 10:31:12.812126,2025-12-09 11:01:07.961623,29.9,Website Form,Rep_12,0
LEAD_002422,2025-12-09 10:43:36.675156,2025-12-09 11:33:09.904373,49.6,Dealer Referral,Rep_06,0
LEAD_009812,2025-12-09 10:53:32.358277,2025-12-09 11:24:36.982636,31.1,Third Party Lead,Rep_07,0
LEAD_005328,2025-12-09 10:57:07.458889,2025-12-09 11:13:08.416722,16.0,Website Form,Rep_03,0
LEAD_007893,2025-12-09 11:04:16.356967,2025-12-09 11:19:28.001034,15.2,Third Party Lead,Rep_12,0
LEAD_008786,2025-12-09 11:15:44.879968,2025-12-09 12:13:06.891174,57.4,Phone Call,Rep_04,1
LEAD_001352,2025-12-09 11:16:06.390231,2025-12-09 11:25:09.221818,9.0,Phone Call,Rep_08,0
LEAD_003042,2025-12-09 11:26:52.882297,2025-12-09 11:41:40.391325,14.8,Third Party Lead,Rep_05,0
LEAD_006724,2025-12-09 11:51:19.753482,2025-12-09 12:05:22.670280,14.0,Website Form,Rep_05,0
LEAD_008260,2025-12-09 11:53:39.817921,2025-12-09 11:58:14.646351,4.6,Walk-in,Rep_09,0
LEAD_006279,2025-12-09 11:58:00.680888,2025-12-09 12:03:07.940328,5.1,Third Party Lead,Rep_07,0
LEAD_003822,2025-12-09 12:03:28.833883,2025-12-09 12:09:53.992164,6.4,Website Form,Rep_09,0
LEAD_004481,2025-12-09 12:23:14.354627,2025-12-09 12:35:24.061124,12.2,Website Form,Rep_10,0
LEAD_008014,2025-12-09 12:25:18.077765,2025-12-09 12:39:57.549653,14.7,Website Form,Rep_12,0
LEAD_006782,2025-12-09 12:25:52.140493,2025-12-09 12:28:29.375057,2.6,Phone Call,Rep_10,0
LEAD_008669,2025-12-09 12:31:53.224301,2025-12-09 12:40:25.451101,8.5,Website Form,Rep_01,0
LEAD_006723,2025-12-09 12:44:48.675664,2025-12-09 13:46:44.222824,61.9,Third Party Lead,Rep_04,0
LEAD_000893,2025-12-09 12:47:09.331779,2025-12-09 20:47:09.331779,480.0,Third Party Lead,Rep_04,0
LEAD_005648,2025-12-09 12:50:34.103846,2025-12-09 12:59:58.086683,9.4,Walk-in,Rep_03,0
LEAD_006275,2025-12-09 12:53:29.091265,2025-12-09 13:48:13.347706,54.7,Phone Call,Rep_01,0
LEAD_003167,2025-12-09 13:05:57.009974,2025-12-09 13:13:56.644692,8.0,Third Party Lead,Rep_06,0
LEAD_000521,2025-12-09 13:37:36.244835,2025-12-09 14:05:05.950548,27.5,Phone Call,Rep_06,0
LEAD_007190,2025-12-09 13:47:18.977731,2025-12-09 13:58:59.710182,11.7,Phone Call,Rep_11,0
LEAD_008359,2025-12-09 13:49:09.639204,2025-12-09 14:07:45.722012,18.6,Dealer Referral,Rep_12,0
LEAD_006292,2025-12-09 13:49:35.916007,2025-12-09 14:48:22.184001,58.8,Website Form,Rep_08,0
LEAD_001061,2025-12-09 13:55:42.217583,2025-12-09 14:31:14.214791,35.5,Third Party Lead,Rep_02,0
LEAD_004967,2025-12-09 14:15:00.640156,2025-12-09 15:01:28.653075,46.5,Third Party Lead,Rep_09,0
LEAD_007788,2025-12-09 14:28:29.946273,2025-12-09 16:50:47.676045,142.3,Third Party Lead,Rep_02,0
LEAD_006669,2025-12-09 14:39:56.043015,2025-12-09 14:42:34.634255,2.6,Website Form,Rep_11,0
LEAD_009204,2025-12-09 14:42:25.387419,2025-12-09 15:02:12.766166,19.8,Phone Call,Rep_09,0
LEAD_008498,2025-12-09 14:43:37.509404,2025-12-09 14:54:03.057979,10.4,Phone Call,Rep_12,0
LEAD_005216,2025-12-09 14:59:40.853074,2025-12-09 15:04:13.772589,4.5,Phone Call,Rep_07,0
LEAD_007973,2025-12-09 15:09:08.070717,2025-12-09 15:19:28.764919,10.3,Website Form,Rep_03,0
LEAD_007972,2025-12-09 15:14:28.215443,2025-12-09 15:51:56.175086,37.5,Phone Call,Rep_02,1
LEAD_006376,2025-12-09 15:18:36.681858,2025-12-09 17:11:22.358126,112.8,Dealer Referral,Rep_01,0
LEAD_003911,2025-12-09 15:19:35.076404,2025-12-09 15:30:57.544284,11.4,Dealer Referral,Rep_03,0
LEAD_006660,2025-12-09 15:31:38.166475,2025-12-09 16:22:30.405919,50.9,Website Form,Rep_12,0
LEAD_005198,2025-12-09 15:38:11.759808,2025-12-09 15:45:39.368083,7.5,Dealer Referral,Rep_06,0
LEAD_001737,2025-12-09 15:52:56.696252,2025-12-09 15:56:01.443912,3.1,Website Form,Rep_08,0
LEAD_001959,2025-12-09 15:53:59.715672,2025-12-09 16:06:52.818275,12.9,Phone Call,Rep_07,0
LEAD_006684,2025-12-09 15:55:09.260381,2025-12-09 15:57:18.041373,2.1,Website Form,Rep_09,1
LEAD_000570,2025-12-09 15:55:51.271837,2025-12-09 16:07:54.176158,12.0,Website Form,Rep_12,0
LEAD_003775,2025-12-09 16:10:47.990953,2025-12-09 17:22:34.173568,71.8,Walk-in,Rep_05,0
LEAD_000880,2025-12-09 16:17:17.084611,2025-12-09 17:06:04.279910,48.8,Website Form,Rep_06,0
LEAD_005829,2025-12-09 16:40:08.113321,2025-12-09 16:46:08.004973,6.0,Website Form,Rep_05,0
LEAD_004434,2025-12-09 16:41:24.478750,2025-12-09 16:49:05.893532,7.7,Third Party Lead,Rep_03,0
LEAD_009409,2025-12-09 16:52:41.258954,2025-12-09 17:57:23.401209,64.7,Website Form,Rep_09,0
LEAD_009862,2025-12-09 17:02:56.019747,2025-12-09 17:16:01.523844,13.1,Phone Call,Rep_01,0
LEAD_001834,2025-12-09 17:04:27.320922,2025-12-09 17:13:58.416037,9.5,Walk-in,Rep_06,1
LEAD_003769,2025-12-09 17:09:54.607183,2025-12-09 17:58:27.899836,48.6,Website Form,Rep_05,0
LEAD_005278,2025-12-09 17:32:34.265847,2025-12-09 17:42:16.744001,9.7,Website Form,Rep_03,0
LEAD_008074,2025-12-09 17:47:36.444855,2025-12-09 18:09:20.604839,21.7,Walk-in,Rep_02,0
LEAD_007499,2025-12-09 18:00:31.943586,2025-12-09 18:10:11.308228,9.7,Website Form,Rep_03,0
LEAD_008231,2025-12-09 18:04:45.952506,2025-12-09 18:59:54.718880,55.1,Website Form,Rep_08,0
LEAD_005218,2025-12-09 18:10:11.285351,2025-12-09 18:24:38.126643,14.4,Walk-in,Rep_06,0
LEAD_006873,2025-12-09 18:17:19.141087,2025-12-09 19:35:29.894363,78.2,Phone Call,Rep_01,0
LEAD_001822,2025-12-09 18:33:03.384026,2025-12-09 18:34:37.346665,1.6,Website Form,Rep_11,0
LEAD_001391,2025-12-09 18:49:52.610147,2025-12-09 19:05:23.763181,15.5,Website Form,Rep_07,0
LEAD_003442,2025-12-09 18:52:41.329733,2025-12-09 19:15:58.424748,23.3,Phone Call,Rep_03,0
LEAD_005481,2025-12-09 19:07:03.802643,2025-12-09 23:36:32.589978,269.5,Third Party Lead,Rep_01,0
LEAD_009789,2025-12-09 19:07:27.834288,2025-12-09 19:30:25.676827,23.0,Phone Call,Rep_01,0
LEAD_004127,2025-12-09 19:11:07.538254,2025-12-09 19:27:07.693107,16.0,Walk-in,Rep_02,0
LEAD_007082,2025-12-09 19:15:51.467981,2025-12-09 20:03:47.034930,47.9,Walk-in,Rep_02,0
LEAD_005922,2025-12-09 19:30:12.958393,2025-12-09 19:34:43.787841,4.5,Third Party Lead,Rep_07,0
LEAD_000293,2025-12-09 19:33:46.953532,2025-12-09 20:41:31.407861,67.7,Third Party Lead,Rep_08,0
LEAD_003772,2025-12-09 19:46:06.320616,2025-12-09 21:13:30.423751,87.4,Third Party Lead,Rep_04,0
LEAD_009517,2025-12-09 19:52:16.444088,2025-12-09 19:53:38.323808,1.4,Phone Call,Rep_11,0
LEAD_000018,2025-12-09 19:57:03.631589,2025-12-09 21:06:02.173826,69.0,Phone Call,Rep_12,1
LEAD_001948,2025-12-09 19:59:59.550952,2025-12-09 20:56:03.670646,56.1,Website Form,Rep_01,0
LEAD_008351,2025-12-09 20:09:33.951854,2025-12-09 20:55:08.271027,45.6,Third Party Lead,Rep_03,0
LEAD_002386,2025-12-09 20:22:24.154928,2025-12-09 20:33:08.707412,10.7,Phone Call,Rep_03,0
LEAD_004047,2025-12-09 20:30:13.535917,2025-12-09 20:44:59.980310,14.8,Website Form,Rep_10,0
LEAD_009912,2025-12-09 20:38:59.186688,2025-12-09 20:41:56.187225,3.0,Third Party Lead,Rep_06,0
LEAD_008444,2025-12-09 20:43:42.572084,2025-12-09 20:53:47.611727,10.1,Website Form,Rep_03,0
LEAD_006169,2025-12-09 21:03:40.851209,2025-12-09 21:19:29.899293,15.8,Dealer Referral,Rep_09,0
LEAD_002236,2025-12-09 21:04:51.738624,2025-12-09 21:17:54.665277,13.0,Phone Call,Rep_06,0
LEAD_003291,2025-12-09 21:07:02.468437,2025-12-09 22:51:31.352719,104.5,Dealer Referral,Rep_08,0
LEAD_008332,2025-12-09 21:08:07.115016,2025-12-09 22:34:44.349171,86.6,Phone Call,Rep_06,0
LEAD_009093,2025-12-09 21:09:57.516602,2025-12-09 21:47:09.754744,37.2,Phone Call,Rep_01,0
LEAD_003686,2025-12-09 21:20:30.195253,2025-12-09 21:33:19.357106,12.8,Phone Call,Rep_01,0
LEAD_000197,2025-12-09 21:27:53.630569,2025-12-10 05:27:53.630569,480.0,Walk-in,Rep_02,0
LEAD_005152,2025-12-09 21:28:33.243970,2025-12-09 21:43:26.994501,14.9,Website Form,Rep_08,0
LEAD_009918,2025-12-09 21:40:28.024614,2025-12-09 21:51:15.568533,10.8,Website Form,Rep_06,0
LEAD_005120,2025-12-09 21:42:21.381080,2025-12-09 22:38:45.475595,56.4,Website Form,Rep_11,0
LEAD_004784,2025-12-09 21:44:01.894914,2025-12-09 21:47:16.878039,3.2,Website Form,Rep_10,0
LEAD_006547,2025-12-09 21:46:29.468418,2025-12-09 21:58:26.834982,12.0,Phone Call,Rep_07,0
LEAD_005330,2025-12-09 21:48:39.762033,2025-12-09 21:59:49.075401,11.2,Phone Call,Rep_12,1
LEAD_002297,2025-12-09 21:50:48.388853,2025-12-09 21:59:44.413963,8.9,Website Form,Rep_08,0
LEAD_003985,2025-12-09 22:08:19.124329,2025-12-10 00:02:35.150788,114.3,Third Party Lead,Rep_01,0
LEAD_003170,2025-12-09 22:27:09.366574,2025-12-09 22:35:19.787990,8.2,Website Form,Rep_12,0
LEAD_008863,2025-12-09 22:30:47.719989,2025-12-09 22:36:22.828830,5.6,Third Party Lead,Rep_02,0
LEAD_003046,2025-12-09 22:32:39.344239,2025-12-09 22:43:39.639994,11.0,Walk-in,Rep_09,0
LEAD_001819,2025-12-09 22:38:49.326994,2025-12-10 00:46:47.195592,128.0,Phone Call,Rep_06,0
LEAD_009315,2025-12-09 22:39:16.925290,2025-12-09 23:03:32.486008,24.3,Phone Call,Rep_08,0
LEAD_006662,2025-12-09 22:42:40.129172,2025-12-09 23:38:32.901428,55.9,Website Form,Rep_01,0
LEAD_007355,2025-12-09 22:49:23.273086,2025-12-10 00:06:13.332082,76.8,Website Form,Rep_09,1
LEAD_002542,2025-12-09 23:02:19.114799,2025-12-09 23:14:42.179525,12.4,Walk-in,Rep_04,0
LEAD_001879,2025-12-09 23:30:20.820919,2025-12-09 23:44:22.092064,14.0,Website Form,Rep_12,0
LEAD_001929,2025-12-09 23:32:55.888946,2025-12-09 23:46:42.416908,13.8,Phone Call,Rep_10,0
LEAD_000898,2025-12-09 23:39:18.945285,2025-12-09 23:43:08.359063,3.8,Third Party Lead,Rep_10,0
LEAD_005864,2025-12-09 23:41:50.880938,2025-12-10 00:35:58.926899,54.1,Website Form,Rep_11,0
LEAD_009983,2025-12-09 23:55:23.735323,2025-12-10 00:03:57.304574,8.6,Website Form,Rep_02,0
LEAD_005773,2025-12-09 23:56:19.705091,2025-12-10 00:25:14.743636,28.9,Website Form,Rep_12,0
LEAD_003343,2025-12-10 00:31:23.718182,2025-12-10 01:48:19.303695,76.9,Phone Call,Rep_03,0
LEAD_008600,2025-12-10 00:34:49.450695,2025-12-10 00:52:18.295241,17.5,Walk-in,Rep_08,0
LEAD_004765,2025-12-10 00:37:41.348626,2025-12-10 00:48:06.532785,10.4,Phone Call,Rep_11,1
LEAD_003663,2025-12-10 00:39:08.132505,2025-12-10 02:55:10.008053,136.0,Dealer Referral,Rep_11,0
LEAD_002521,2025-12-10 00:55:02.822498,2025-12-10 01:09:36.953834,14.6,Walk-in,Rep_04,0
LEAD_009472,2025-12-10 00:59:32.484217,2025-12-10 01:02:33.002467,3.0,Walk-in,Rep_06,0
LEAD_004730,2025-12-10 01:01:24.418785,2025-12-10 01:50:15.616233,48.9,Website Form,Rep_06,0
LEAD_003440,2025-12-10 01:02:15.680649,2025-12-10 01:12:21.917527,10.1,Third Party Lead,Rep_05,0
LEAD_000800,2025-12-10 01:04:12.818914,2025-12-10 01:40:56.010270,36.7,Third Party Lead,Rep_09,0
LEAD_009064,2025-12-10 01:07:00.993070,2025-12-10 01:20:12.944701,13.2,Website Form,Rep_09,0
LEAD_004134,2025-12-10 01:33:29.640393,2025-12-10 02:02:40.684280,29.2,Phone Call,Rep_08,0
LEAD_008098,2025-12-10 01:34:24.981691,2025-12-10 03:19:43.676107,105.3,Website Form,Rep_12,0
LEAD_004762,2025-12-10 01:37:15.447978,2025-12-10 02:02:13.422134,25.0,Third Party Lead,Rep_07,0
LEAD_006245,2025-12-10 01:40:32.777957,2025-12-10 09:40:32.777957,480.0,Walk-in,Rep_04,0
LEAD_009730,2025-12-10 01:46:29.411525,2025-12-10 05:03:20.235787,196.8,Website Form,Rep_12,0
LEAD_003073,2025-12-10 01:50:01.424133,2025-12-10 02:49:56.082686,59.9,Website Form,Rep_09,0
LEAD_002618,2025-12-10 01:54:03.526894,2025-12-10 02:30:27.555632,36.4,Website Form,Rep_12,0
LEAD_007568,2025-12-10 02:56:28.402281,2025-12-10 04:18:03.350576,81.6,Dealer Referral,Rep_11,0
LEAD_000190,2025-12-10 03:28:33.928158,2025-12-10 03:43:59.231725,15.4,Website Form,Rep_06,0
LEAD_008277,2025-12-10 03:36:16.633081,2025-12-10 04:10:48.306107,34.5,Phone Call,Rep_12,0
LEAD_009575,2025-12-10 04:00:19.722810,2025-12-10 04:20:47.730680,20.5,Website Form,Rep_11,0
LEAD_001220,2025-12-10 04:00:49.016416,2025-12-10 04:52:48.102285,52.0,Website Form,Rep_08,0
LEAD_001025,2025-12-10 04:10:34.146971,2025-12-10 04:18:36.164166,8.0,Third Party Lead,Rep_02,0
LEAD_004882,2025-12-10 04:17:36.134871,2025-12-10 04:43:54.596427,26.3,Phone Call,Rep_08,0
LEAD_006060,2025-12-10 04:24:30.688105,2025-12-10 04:28:39.250752,4.1,Third Party Lead,Rep_03,0
LEAD_008577,2025-12-10 04:29:11.891968,2025-12-10 04:42:08.304381,12.9,Walk-in,Rep_07,0
LEAD_007441,2025-12-10 04:29:18.514744,2025-12-10 05:43:12.783485,73.9,Phone Call,Rep_01,0
LEAD_001409,2025-12-10 04:30:57.499945,2025-12-10 04:53:04.249309,22.1,Phone Call,Rep_02,0
LEAD_002001,2025-12-10 04:31:18.322387,2025-12-10 05:12:00.572179,40.7,Website Form,Rep_08,0
LEAD_001089,2025-12-10 04:32:54.348162,2025-12-10 07:09:15.965752,156.4,Third Party Lead,Rep_04,0
LEAD_000428,2025-12-10 04:36:34.113115,2025-12-10 04:37:34.113115,1.0,Third Party Lead,Rep_11,0
LEAD_008976,2025-12-10 04:44:07.677825,2025-12-10 06:31:46.043976,107.6,Phone Call,Rep_03,0
LEAD_001992,2025-12-10 05:09:11.628869,2025-12-10 05:16:39.721296,7.5,Website Form,Rep_05,0
LEAD_009139,2025-12-10 05:09:38.668077,2025-12-10 05:23:56.548371,14.3,Phone Call,Rep_09,0
LEAD_001085,2025-12-10 05:11:20.509675,2025-12-10 06:21:45.014906,70.4,Third Party Lead,Rep_11,0
LEAD_002763,2025-12-10 05:22:58.403572,2025-12-10 05:27:28.272987,4.5,Phone Call,Rep_09,1
LEAD_000881,2025-12-10 05:35:22.649116,2025-12-10 07:52:43.081081,137.3,Website Form,Rep_04,0
LEAD_008370,2025-12-10 05:41:16.981645,2025-12-10 07:18:11.612731,96.9,Website Form,Rep_12,1
LEAD_009380,2025-12-10 05:52:54.169823,2025-12-10 05:54:48.764987,1.9,Website Form,Rep_09,0
LEAD_003552,2025-12-10 05:59:31.010855,2025-12-10 06:10:03.132184,10.5,Website Form,Rep_01,0
LEAD_003726,2025-12-10 06:09:53.814149,2025-12-10 06:44:17.082837,34.4,Third Party Lead,Rep_12,0
LEAD_008167,2025-12-10 06:15:46.837910,2025-12-10 06:45:38.996162,29.9,Dealer Referral,Rep_01,0
LEAD_000530,2025-12-10 06:19:49.113223,2025-12-10 06:38:23.966711,18.6,Third Party Lead,Rep_03,0
LEAD_003789,2025-12-10 06:43:20.440059,2025-12-10 07:55:07.001397,71.8,Website Form,Rep_09,0
LEAD_008733,2025-12-10 06:55:43.883334,2025-12-10 07:13:55.438673,18.2,Website Form,Rep_08,0
LEAD_001160,2025-12-10 07:05:09.562962,2025-12-10 07:16:11.976984,11.0,Dealer Referral,Rep_12,0
LEAD_007449,2025-12-10 07:05:20.808431,2025-12-10 08:51:28.624352,106.1,Walk-in,Rep_02,1
LEAD_003129,2025-12-10 07:05:47.774019,2025-12-10 07:32:14.222784,26.4,Third Party Lead,Rep_07,0
LEAD_000254,2025-12-10 07:27:24.340509,2025-12-10 08:22:02.256296,54.6,Website Form,Rep_01,0
LEAD_001702,2025-12-10 07:28:24.718527,2025-12-10 09:33:47.060098,125.4,Website Form,Rep_01,0
LEAD_006314,2025-12-10 07:45:45.187864,2025-12-10 08:02:23.243555,16.6,Website Form,Rep_09,0
LEAD_006605,2025-12-10 07:53:31.745866,2025-12-10 07:54:40.438760,1.1,Phone Call,Rep_09,0
LEAD_007923,2025-12-10 07:54:06.817964,2025-12-10 08:10:25.786133,16.3,Website Form,Rep_10,0
LEAD_002501,2025-12-10 08:09:12.545819,2025-12-10 08:37:09.484651,27.9,Third Party Lead,Rep_10,0
LEAD_002851,2025-12-10 08:13:13.114519,2025-12-10 08:53:39.360665,40.4,Walk-in,Rep_01,0
LEAD_007231,2025-12-10 08:16:13.010614,2025-12-10 09:35:23.390652,79.2,Dealer Referral,Rep_08,0
LEAD_001977,2025-12-10 08:52:37.934378,2025-12-10 09:05:14.845361,12.6,Website Form,Rep_11,1
LEAD_006346,2025-12-10 09:03:45.040803,2025-12-10 09:21:40.779962,17.9,Dealer Referral,Rep_04,0
LEAD_002723,2025-12-10 09:07:06.880566,2025-12-10 09:25:22.388380,18.3,Walk-in,Rep_01,0
LEAD_009377,2025-12-10 09:09:18.043642,2025-12-10 10:41:26.635602,92.1,Walk-in,Rep_01,1
LEAD_003574,2025-12-10 09:14:16.396135,2025-12-10 09:43:34.360344,29.3,Third Party Lead,Rep_07,0
LEAD_006626,2025-12-10 09:18:56.653416,2025-12-10 10:16:33.549378,57.6,Website Form,Rep_05,0
LEAD_005582,2025-12-10 09:20:57.532282,2025-12-10 10:18:47.952909,57.8,Website Form,Rep_01,0
LEAD_005981,2025-12-10 09:22:03.877785,2025-12-10 09:31:38.964875,9.6,Phone Call,Rep_03,0
LEAD_009827,2025-12-10 09:28:02.604960,2025-12-10 09:30:28.362875,2.4,Phone Call,Rep_11,0
LEAD_001050,2025-12-10 09:40:32.464757,2025-12-10 10:41:47.494498,61.3,Dealer Referral,Rep_03,0
LEAD_004297,2025-12-10 09:49:56.480415,2025-12-10 17:49:56.480415,480.0,Website Form,Rep_10,0
LEAD_002259,2025-12-10 09:56:09.792340,2025-12-10 11:32:22.353472,96.2,Website Form,Rep_08,0
LEAD_003494,2025-12-10 10:03:21.203549,2025-12-10 14:05:28.819068,242.1,Third Party Lead,Rep_02,0
LEAD_005692,2025-12-10 10:07:51.965345,2025-12-10 10:14:33.010640,6.7,Website Form,Rep_01,0
